season,league_name,home_team_api_id,away_team_api_id,result
2009/2010,Belgium Jupiler League,8342,10000,Home Win
2009/2010,Belgium Jupiler League,9985,9984,Draw
2009/2010,Belgium Jupiler League,9997,9987,Away Win
2009/2010,Belgium Jupiler League,9986,8203,Away Win
2009/2010,Belgium Jupiler League,9991,10001,Away Win
2009/2010,Belgium Jupiler League,9999,9994,Away Win
2009/2010,Belgium Jupiler League,9993,8571,Home Win
2009/2010,Belgium Jupiler League,8635,9993,Home Win
2009/2010,Belgium Jupiler League,9987,9999,Draw
2009/2010,Belgium Jupiler League,10000,9991,Home Win
2009/2010,Belgium Jupiler League,9984,8203,Home Win
2009/2010,Belgium Jupiler League,9994,9986,Home Win
2009/2010,Belgium Jupiler League,8571,9985,Away Win
2009/2010,Belgium Jupiler League,10001,9997,Home Win
2010/2011,Belgium Jupiler League,9997,9989,Home Win
2010/2011,Belgium Jupiler League,8571,8342,Home Win
2010/2011,Belgium Jupiler League,8203,9994,Home Win
2010/2011,Belgium Jupiler League,10001,9991,Away Win
2010/2011,Belgium Jupiler League,8635,6351,Home Win
2010/2011,Belgium Jupiler League,9985,10000,Draw
2010/2011,Belgium Jupiler League,9984,9986,Draw
2010/2011,Belgium Jupiler League,9987,9993,Home Win
2010/2011,Belgium Jupiler League,8342,9991,Home Win
2010/2011,Belgium Jupiler League,9985,8635,Home Win
2010/2011,Belgium Jupiler League,9997,10001,Away Win
2010/2011,Belgium Jupiler League,10000,9986,Draw
2010/2011,Belgium Jupiler League,9994,9993,Home Win
2010/2011,Belgium Jupiler League,8571,6351,Home Win
2010/2011,Belgium Jupiler League,8203,9987,Draw
2010/2011,Belgium Jupiler League,9989,9984,Away Win
2010/2011,Belgium Jupiler League,9991,8571,Home Win
2010/2011,Belgium Jupiler League,9987,9985,Home Win
2010/2011,Belgium Jupiler League,9993,9989,Draw
2010/2011,Belgium Jupiler League,10000,8342,Away Win
2010/2011,Belgium Jupiler League,9986,9994,Away Win
2010/2011,Belgium Jupiler League,6351,9997,Home Win
2010/2011,Belgium Jupiler League,10001,8203,Draw
2010/2011,Belgium Jupiler League,9984,8635,Home Win
2010/2011,Belgium Jupiler League,8635,10001,Home Win
2010/2011,Belgium Jupiler League,9985,9991,Home Win
2010/2011,Belgium Jupiler League,9997,9986,Home Win
2010/2011,Belgium Jupiler League,9994,8342,Home Win
2010/2011,Belgium Jupiler League,8571,9987,Home Win
2010/2011,Belgium Jupiler League,8203,9993,Home Win
2010/2011,Belgium Jupiler League,9989,10000,Draw
2010/2011,Belgium Jupiler League,9984,6351,Home Win
2010/2011,Belgium Jupiler League,8342,9985,Draw
2010/2011,Belgium Jupiler League,9991,8203,Home Win
2010/2011,Belgium Jupiler League,9987,8635,Away Win
2010/2011,Belgium Jupiler League,9993,9997,Draw
2010/2011,Belgium Jupiler League,10000,9994,Draw
2010/2011,Belgium Jupiler League,9986,8571,Draw
2010/2011,Belgium Jupiler League,6351,9989,Draw
2010/2011,Belgium Jupiler League,10001,9984,Home Win
2010/2011,Belgium Jupiler League,8635,8342,Draw
2010/2011,Belgium Jupiler League,9985,6351,Away Win
2010/2011,Belgium Jupiler League,9997,10000,Away Win
2010/2011,Belgium Jupiler League,8571,9993,Home Win
2010/2011,Belgium Jupiler League,8203,9986,Home Win
2010/2011,Belgium Jupiler League,9989,9994,Draw
2010/2011,Belgium Jupiler League,10001,9987,Draw
2010/2011,Belgium Jupiler League,9984,9991,Away Win
2010/2011,Belgium Jupiler League,8342,9989,Home Win
2010/2011,Belgium Jupiler League,9991,8635,Away Win
2010/2011,Belgium Jupiler League,9987,9984,Home Win
2010/2011,Belgium Jupiler League,9993,9985,Away Win
2010/2011,Belgium Jupiler League,10000,8571,Draw
2010/2011,Belgium Jupiler League,9986,10001,Away Win
2010/2011,Belgium Jupiler League,9994,9997,Home Win
2010/2011,Belgium Jupiler League,6351,8203,Away Win
2010/2011,Belgium Jupiler League,8342,9984,Away Win
2010/2011,Belgium Jupiler League,9991,10001,Draw
2010/2011,Belgium Jupiler League,9993,8635,Away Win
2010/2011,Belgium Jupiler League,10000,9985,Home Win
2010/2011,Belgium Jupiler League,9986,9987,Away Win
2010/2011,Belgium Jupiler League,9994,8203,Home Win
2010/2011,Belgium Jupiler League,9989,9997,Away Win
2010/2011,Belgium Jupiler League,6351,8571,Home Win
2010/2011,Belgium Jupiler League,8635,9986,Home Win
2010/2011,Belgium Jupiler League,9985,9989,Home Win
2010/2011,Belgium Jupiler League,9987,9991,Away Win
2010/2011,Belgium Jupiler League,9997,8342,Home Win
2010/2011,Belgium Jupiler League,8571,9994,Draw
2010/2011,Belgium Jupiler League,8203,10000,Draw
2010/2011,Belgium Jupiler League,10001,6351,Draw
2010/2011,Belgium Jupiler League,9984,9993,Draw
2010/2011,Belgium Jupiler League,8342,10001,Home Win
2010/2011,Belgium Jupiler League,9993,9987,Away Win
2010/2011,Belgium Jupiler League,9997,8571,Home Win
2010/2011,Belgium Jupiler League,10000,8635,Away Win
2010/2011,Belgium Jupiler League,9986,9984,Away Win
2010/2011,Belgium Jupiler League,9994,9985,Home Win
2010/2011,Belgium Jupiler League,9989,8203,Home Win
2010/2011,Belgium Jupiler League,6351,9991,Away Win
2010/2011,Belgium Jupiler League,8635,9994,Draw
2010/2011,Belgium Jupiler League,9985,9997,Home Win
2010/2011,Belgium Jupiler League,9991,9986,Home Win
2010/2011,Belgium Jupiler League,9987,6351,Home Win
2010/2011,Belgium Jupiler League,8571,9989,Home Win
2010/2011,Belgium Jupiler League,8203,8342,Away Win
2010/2011,Belgium Jupiler League,10001,9993,Draw
2010/2011,Belgium Jupiler League,9984,10000,Away Win
2010/2011,Belgium Jupiler League,8342,9997,Home Win
2010/2011,Belgium Jupiler League,9991,9987,Away Win
2010/2011,Belgium Jupiler League,9993,9984,Draw
2010/2011,Belgium Jupiler League,10000,8203,Away Win
2010/2011,Belgium Jupiler League,9986,8635,Draw
2010/2011,Belgium Jupiler League,9994,8571,Draw
2010/2011,Belgium Jupiler League,9989,9985,Away Win
2010/2011,Belgium Jupiler League,6351,10001,Away Win
2010/2011,Belgium Jupiler League,8342,8635,Away Win
2010/2011,Belgium Jupiler League,9993,9991,Draw
2010/2011,Belgium Jupiler League,9997,8203,Away Win
2010/2011,Belgium Jupiler League,10000,10001,Home Win
2010/2011,Belgium Jupiler League,9994,9984,Home Win
2010/2011,Belgium Jupiler League,8571,9985,Home Win
2010/2011,Belgium Jupiler League,9989,9987,Draw
2010/2011,Belgium Jupiler League,6351,9986,Home Win
2010/2011,Belgium Jupiler League,8635,9989,Home Win
2010/2011,Belgium Jupiler League,9991,8342,Away Win
2010/2011,Belgium Jupiler League,9987,9997,Draw
2010/2011,Belgium Jupiler League,9986,9993,Home Win
2010/2011,Belgium Jupiler League,8203,8571,Home Win
2010/2011,Belgium Jupiler League,6351,10000,Away Win
2010/2011,Belgium Jupiler League,10001,9994,Away Win
2010/2011,Belgium Jupiler League,9984,9985,Home Win
2010/2011,Belgium Jupiler League,8342,9986,Home Win
2010/2011,Belgium Jupiler League,9985,8203,Home Win
2010/2011,Belgium Jupiler League,9993,6351,Draw
2010/2011,Belgium Jupiler League,9997,9984,Away Win
2010/2011,Belgium Jupiler League,10000,9991,Draw
2010/2011,Belgium Jupiler League,9994,9987,Draw
2010/2011,Belgium Jupiler League,8571,8635,Away Win
2010/2011,Belgium Jupiler League,9989,10001,Home Win
2010/2011,Belgium Jupiler League,8635,9985,Home Win
2010/2011,Belgium Jupiler League,9991,9994,Home Win
2010/2011,Belgium Jupiler League,9987,8571,Home Win
2010/2011,Belgium Jupiler League,9993,10000,Home Win
2010/2011,Belgium Jupiler League,9986,8203,Draw
2010/2011,Belgium Jupiler League,6351,8342,Away Win
2010/2011,Belgium Jupiler League,10001,9997,Home Win
2010/2011,Belgium Jupiler League,9984,9989,Home Win
2010/2011,Belgium Jupiler League,8342,9993,Home Win
2010/2011,Belgium Jupiler League,9985,10001,Home Win
2010/2011,Belgium Jupiler League,9997,9991,Draw
2010/2011,Belgium Jupiler League,10000,9987,Away Win
2010/2011,Belgium Jupiler League,9994,6351,Away Win
2010/2011,Belgium Jupiler League,8571,9984,Home Win
2010/2011,Belgium Jupiler League,8203,8635,Draw
2010/2011,Belgium Jupiler League,9989,9986,Home Win
2010/2011,Belgium Jupiler League,8635,9997,Home Win
2010/2011,Belgium Jupiler League,9991,9989,Home Win
2010/2011,Belgium Jupiler League,9987,8342,Home Win
2010/2011,Belgium Jupiler League,9993,9994,Draw
2010/2011,Belgium Jupiler League,9986,10000,Home Win
2010/2011,Belgium Jupiler League,6351,9985,Away Win
2010/2011,Belgium Jupiler League,10001,8571,Home Win
2010/2011,Belgium Jupiler League,9984,8203,Away Win
2010/2011,Belgium Jupiler League,8342,10000,Home Win
2010/2011,Belgium Jupiler League,8635,9984,Home Win
2010/2011,Belgium Jupiler League,9985,9987,Away Win
2010/2011,Belgium Jupiler League,9997,6351,Draw
2010/2011,Belgium Jupiler League,9994,9986,Draw
2010/2011,Belgium Jupiler League,8571,9991,Away Win
2010/2011,Belgium Jupiler League,8203,10001,Home Win
2010/2011,Belgium Jupiler League,9989,9993,Draw
2010/2011,Belgium Jupiler League,8342,9994,Home Win
2010/2011,Belgium Jupiler League,9991,9985,Home Win
2010/2011,Belgium Jupiler League,9987,8203,Home Win
2010/2011,Belgium Jupiler League,9993,8571,Home Win
2010/2011,Belgium Jupiler League,10000,9989,Draw
2010/2011,Belgium Jupiler League,9986,9997,Home Win
2010/2011,Belgium Jupiler League,6351,9984,Draw
2010/2011,Belgium Jupiler League,10001,8635,Home Win
2010/2011,Belgium Jupiler League,8635,9987,Draw
2010/2011,Belgium Jupiler League,9985,8342,Draw
2010/2011,Belgium Jupiler League,9997,9993,Home Win
2010/2011,Belgium Jupiler League,9994,10000,Home Win
2010/2011,Belgium Jupiler League,8571,9986,Home Win
2010/2011,Belgium Jupiler League,8203,9991,Draw
2010/2011,Belgium Jupiler League,9989,6351,Draw
2010/2011,Belgium Jupiler League,9984,10001,Away Win
2010/2011,Belgium Jupiler League,8342,8571,Home Win
2010/2011,Belgium Jupiler League,9991,9984,Home Win
2010/2011,Belgium Jupiler League,9987,10001,Away Win
2010/2011,Belgium Jupiler League,9993,8203,Draw
2010/2011,Belgium Jupiler League,10000,9997,Away Win
2010/2011,Belgium Jupiler League,9986,9985,Away Win
2010/2011,Belgium Jupiler League,9994,9989,Draw
2010/2011,Belgium Jupiler League,6351,8635,Draw
2010/2011,Belgium Jupiler League,8635,9993,Home Win
2010/2011,Belgium Jupiler League,9985,9994,Draw
2010/2011,Belgium Jupiler League,9991,6351,Home Win
2010/2011,Belgium Jupiler League,9987,9986,Home Win
2010/2011,Belgium Jupiler League,8571,9997,Home Win
2010/2011,Belgium Jupiler League,8203,9989,Home Win
2010/2011,Belgium Jupiler League,10001,10000,Draw
2010/2011,Belgium Jupiler League,9984,8342,Home Win
2010/2011,Belgium Jupiler League,8635,9991,Home Win
2010/2011,Belgium Jupiler League,9985,9993,Home Win
2010/2011,Belgium Jupiler League,9997,9994,Away Win
2010/2011,Belgium Jupiler League,8571,10000,Draw
2010/2011,Belgium Jupiler League,8203,6351,Home Win
2010/2011,Belgium Jupiler League,9989,8342,Draw
2010/2011,Belgium Jupiler League,10001,9986,Draw
2010/2011,Belgium Jupiler League,9984,9987,Away Win
2010/2011,Belgium Jupiler League,8342,8203,Away Win
2010/2011,Belgium Jupiler League,9993,10001,Draw
2010/2011,Belgium Jupiler League,9997,9985,Home Win
2010/2011,Belgium Jupiler League,10000,9984,Home Win
2010/2011,Belgium Jupiler League,9986,9991,Away Win
2010/2011,Belgium Jupiler League,9994,8635,Away Win
2010/2011,Belgium Jupiler League,9989,8571,Away Win
2010/2011,Belgium Jupiler League,6351,9987,Away Win
2010/2011,Belgium Jupiler League,8635,10000,Draw
2010/2011,Belgium Jupiler League,9985,8571,Home Win
2010/2011,Belgium Jupiler League,9991,9993,Home Win
2010/2011,Belgium Jupiler League,9987,9989,Home Win
2010/2011,Belgium Jupiler League,9986,6351,Home Win
2010/2011,Belgium Jupiler League,8203,9997,Draw
2010/2011,Belgium Jupiler League,10001,8342,Away Win
2010/2011,Belgium Jupiler League,9984,9994,Draw
2010/2011,Belgium Jupiler League,8342,9987,Draw
2010/2011,Belgium Jupiler League,9985,9984,Home Win
2010/2011,Belgium Jupiler League,9993,9986,Home Win
2010/2011,Belgium Jupiler League,9997,8635,Away Win
2010/2011,Belgium Jupiler League,10000,6351,Draw
2010/2011,Belgium Jupiler League,9994,10001,Home Win
2010/2011,Belgium Jupiler League,8571,8203,Home Win
2010/2011,Belgium Jupiler League,9989,9991,Draw
2010/2011,Belgium Jupiler League,8635,8571,Home Win
2010/2011,Belgium Jupiler League,9991,10000,Home Win
2010/2011,Belgium Jupiler League,9987,9994,Home Win
2010/2011,Belgium Jupiler League,9986,8342,Away Win
2010/2011,Belgium Jupiler League,8203,9985,Home Win
2010/2011,Belgium Jupiler League,6351,9993,Away Win
2010/2011,Belgium Jupiler League,10001,9989,Home Win
2010/2011,Belgium Jupiler League,9984,9997,Home Win
2010/2011,Belgium Jupiler League,8342,6351,Home Win
2010/2011,Belgium Jupiler League,9985,9986,Home Win
2010/2011,Belgium Jupiler League,9997,9987,Away Win
2010/2011,Belgium Jupiler League,10000,9993,Home Win
2010/2011,Belgium Jupiler League,9994,9991,Home Win
2010/2011,Belgium Jupiler League,8571,10001,Away Win
2010/2011,Belgium Jupiler League,8203,9984,Draw
2010/2011,Belgium Jupiler League,9989,8635,Draw
2010/2011,Belgium Jupiler League,8635,8203,Home Win
2010/2011,Belgium Jupiler League,9991,9997,Home Win
2010/2011,Belgium Jupiler League,9987,10000,Home Win
2010/2011,Belgium Jupiler League,9993,8342,Home Win
2010/2011,Belgium Jupiler League,9986,9989,Away Win
2010/2011,Belgium Jupiler League,6351,9994,Away Win
2010/2011,Belgium Jupiler League,10001,9985,Away Win
2010/2011,Belgium Jupiler League,9984,8571,Home Win
2011/2012,Belgium Jupiler League,1773,8635,Home Win
2011/2012,Belgium Jupiler League,9998,9985,Draw
2011/2012,Belgium Jupiler League,9987,9993,Home Win
2011/2012,Belgium Jupiler League,9991,9984,Away Win
2011/2012,Belgium Jupiler League,9994,10000,Draw
2011/2012,Belgium Jupiler League,8571,9989,Draw
2011/2012,Belgium Jupiler League,8203,9997,Home Win
2011/2012,Belgium Jupiler League,8342,10001,Home Win
2011/2012,Belgium Jupiler League,8342,9991,Home Win
2011/2012,Belgium Jupiler League,8635,9985,Home Win
2011/2012,Belgium Jupiler League,9997,9993,Away Win
2011/2012,Belgium Jupiler League,10000,9989,Away Win
2011/2012,Belgium Jupiler League,1773,10001,Draw
2011/2012,Belgium Jupiler League,9994,9987,Home Win
2011/2012,Belgium Jupiler League,8203,9984,Away Win
2011/2012,Belgium Jupiler League,9998,8571,Home Win
2011/2012,Belgium Jupiler League,9985,10000,Home Win
2011/2012,Belgium Jupiler League,9987,9998,Home Win
2011/2012,Belgium Jupiler League,9991,9994,Home Win
2011/2012,Belgium Jupiler League,9993,8203,Draw
2011/2012,Belgium Jupiler League,8571,8342,Home Win
2011/2012,Belgium Jupiler League,9989,9997,Away Win
2011/2012,Belgium Jupiler League,10001,8635,Away Win
2011/2012,Belgium Jupiler League,9984,1773,Home Win
2011/2012,Belgium Jupiler League,8342,9987,Away Win
2011/2012,Belgium Jupiler League,8635,9989,Home Win
2011/2012,Belgium Jupiler League,9997,9985,Draw
2011/2012,Belgium Jupiler League,10000,9984,Draw
2011/2012,Belgium Jupiler League,1773,9993,Home Win
2011/2012,Belgium Jupiler League,9994,8571,Away Win
2011/2012,Belgium Jupiler League,8203,10001,Home Win
2011/2012,Belgium Jupiler League,9998,9991,Draw
2011/2012,Belgium Jupiler League,9985,8342,Home Win
2011/2012,Belgium Jupiler League,9987,8571,Draw
2011/2012,Belgium Jupiler League,9991,8203,Home Win
2011/2012,Belgium Jupiler League,9993,9998,Home Win
2011/2012,Belgium Jupiler League,10000,9997,Draw
2011/2012,Belgium Jupiler League,9989,1773,Home Win
2011/2012,Belgium Jupiler League,10001,9994,Away Win
2011/2012,Belgium Jupiler League,9984,8635,Home Win
2011/2012,Belgium Jupiler League,8342,9984,Home Win
2011/2012,Belgium Jupiler League,8635,9997,Home Win
2011/2012,Belgium Jupiler League,9987,10001,Home Win
2011/2012,Belgium Jupiler League,1773,9985,Away Win
2011/2012,Belgium Jupiler League,9994,9993,Draw
2011/2012,Belgium Jupiler League,8571,9991,Away Win
2011/2012,Belgium Jupiler League,8203,10000,Draw
2011/2012,Belgium Jupiler League,9998,9989,Home Win
2011/2012,Belgium Jupiler League,9985,8203,Home Win
2011/2012,Belgium Jupiler League,9991,9987,Home Win
2011/2012,Belgium Jupiler League,9993,8571,Away Win
2011/2012,Belgium Jupiler League,9997,1773,Home Win
2011/2012,Belgium Jupiler League,10000,8635,Away Win
2011/2012,Belgium Jupiler League,9989,8342,Away Win
2011/2012,Belgium Jupiler League,10001,9998,Home Win
2011/2012,Belgium Jupiler League,9984,9994,Draw
2011/2012,Belgium Jupiler League,8635,1773,Draw
2011/2012,Belgium Jupiler League,9985,9991,Draw
2011/2012,Belgium Jupiler League,9993,9987,Home Win
2011/2012,Belgium Jupiler League,9997,9998,Away Win
2011/2012,Belgium Jupiler League,10000,9994,Draw
2011/2012,Belgium Jupiler League,9989,8203,Draw
2011/2012,Belgium Jupiler League,10001,8342,Away Win
2011/2012,Belgium Jupiler League,9984,8571,Away Win
2011/2012,Belgium Jupiler League,8342,9997,Home Win
2011/2012,Belgium Jupiler League,9987,9989,Home Win
2011/2012,Belgium Jupiler League,1773,10000,Draw
2011/2012,Belgium Jupiler League,9994,9985,Draw
2011/2012,Belgium Jupiler League,8571,10001,Home Win
2011/2012,Belgium Jupiler League,8203,8635,Home Win
2011/2012,Belgium Jupiler League,9998,9984,Away Win
2011/2012,Belgium Jupiler League,9991,9993,Away Win
2011/2012,Belgium Jupiler League,8635,9994,Home Win
2011/2012,Belgium Jupiler League,9985,9987,Draw
2011/2012,Belgium Jupiler League,9997,8203,Draw
2011/2012,Belgium Jupiler League,10000,9998,Away Win
2011/2012,Belgium Jupiler League,1773,8342,Home Win
2011/2012,Belgium Jupiler League,9989,8571,Home Win
2011/2012,Belgium Jupiler League,10001,9993,Home Win
2011/2012,Belgium Jupiler League,9984,9991,Away Win
2011/2012,Belgium Jupiler League,8342,10000,Home Win
2011/2012,Belgium Jupiler League,9987,9984,Home Win
2011/2012,Belgium Jupiler League,9991,10001,Home Win
2011/2012,Belgium Jupiler League,9993,9989,Draw
2011/2012,Belgium Jupiler League,9994,9997,Draw
2011/2012,Belgium Jupiler League,8571,9985,Home Win
2011/2012,Belgium Jupiler League,8203,1773,Draw
2011/2012,Belgium Jupiler League,9998,8635,Draw
2011/2012,Belgium Jupiler League,8635,8203,Home Win
2011/2012,Belgium Jupiler League,9985,9994,Home Win
2011/2012,Belgium Jupiler League,9993,9991,Draw
2011/2012,Belgium Jupiler League,9997,8342,Draw
2011/2012,Belgium Jupiler League,10000,1773,Home Win
2011/2012,Belgium Jupiler League,9989,9987,Draw
2011/2012,Belgium Jupiler League,10001,8571,Draw
2011/2012,Belgium Jupiler League,9984,9998,Draw
2011/2012,Belgium Jupiler League,8635,8342,Home Win
2011/2012,Belgium Jupiler League,9985,9993,Home Win
2011/2012,Belgium Jupiler League,9997,8571,Draw
2011/2012,Belgium Jupiler League,10000,9987,Draw
2011/2012,Belgium Jupiler League,1773,9994,Draw
2011/2012,Belgium Jupiler League,8203,9998,Home Win
2011/2012,Belgium Jupiler League,9989,9991,Home Win
2011/2012,Belgium Jupiler League,9984,10001,Home Win
2011/2012,Belgium Jupiler League,8342,8203,Away Win
2011/2012,Belgium Jupiler League,9987,9997,Home Win
2011/2012,Belgium Jupiler League,9991,10000,Draw
2011/2012,Belgium Jupiler League,9993,9984,Home Win
2011/2012,Belgium Jupiler League,9994,9989,Home Win
2011/2012,Belgium Jupiler League,8571,8635,Away Win
2011/2012,Belgium Jupiler League,9998,1773,Draw
2011/2012,Belgium Jupiler League,10001,9985,Draw
2011/2012,Belgium Jupiler League,8342,9994,Home Win
2011/2012,Belgium Jupiler League,8635,9991,Home Win
2011/2012,Belgium Jupiler League,9985,9998,Home Win
2011/2012,Belgium Jupiler League,9997,10001,Away Win
2011/2012,Belgium Jupiler League,1773,8571,Away Win
2011/2012,Belgium Jupiler League,8203,9987,Home Win
2011/2012,Belgium Jupiler League,9989,9984,Draw
2011/2012,Belgium Jupiler League,10000,9993,Home Win
2011/2012,Belgium Jupiler League,9987,1773,Home Win
